review,rating,app
bagaimana caranya masuk FB lama dengan email yaohoo. dan pass lupa,2,Meta AI
bagus,4,Meta AI
supaya baik jalannya :),5,Meta AI
terimakasih telah membuat facebook profesional,5,Meta AI
"tolong dong kepada pihak Facebook, untuk iklan judi online di blokir permanen dong, sangat mengganggu, kalau sudah tidak ada iklan judi online saya kasih bintang 5",1,Meta AI
keren,5,Meta AI
baik,4,Meta AI
👍👍👍,5,Meta AI
tertarik ingin jadi konten kreator banyak folower,5,Meta AI
lumayan,2,Meta AI
ok,5,Meta AI
sering ngilangin akun temenku.,1,Meta AI
Insa Alloh kalu ngebantu,3,Meta AI
Saya lebih suka FB versi lama,5,Meta AI
"TERLALU BANYAK IKLAN JUDOL ( JUDI ONLINE BABI ) YG MERESAHKAN UDAH GITU SUSAH BANGET ILANG NYA, UDAH LAKUKAN BERBAGAI MACAM CARA YG RIBET !!! UJUNGNYA TETAP ADA JUGA TU IKLAN TAII LAH",1,Meta AI
bagus,5,Meta AI
ya ok,5,Meta AI
luar biasa semoga bermanfaat buat saya,5,Meta AI
ok,5,Meta AI
memuaskan 👍🏼,5,Meta AI
sangat membantu,5,Meta AI
is the best,5,Meta AI
fesbuk bnyak d butukan org bnyak trimakasih fb,5,Meta AI
pbtsnUmr malas banget pembaharuan nya,2,Meta AI
mantap ya bagaimana gaisss,5,Meta AI
mantap,4,Meta AI
"ga bisa upload reels, ga adaa keterangan atau solusi. bingung ngatasinnya!!!",2,Meta AI
sangat baik dan selalu ada kejutan,5,Meta AI
"fb aneh, gk ngelakuin apa"" tiba"" akun di tangguhkan",1,Meta AI
"tolong di benahi sistem pencarian lokasi jual beli barang, masa sy sudah tarik map kedepok . masa kendaraan yg diluar Depok masuk juga , mohon dibenahi map-nya Facebook.",2,Meta AI
GOOD.,5,Meta AI
puas,5,Meta AI
keren,5,Meta AI
sangat bagus,5,Meta AI
muuuaanntaappp,5,Meta AI
tolong perbaiki untuk log in susah banget banget Skrang Facebook ini logout trus knpa si,4,Meta AI
sangat bagus cuman saya aja yang jahat ngasih Bintang 1,1,Meta AI
sangat baik,5,Meta AI
sangat bermanfaat,5,Meta AI
"aku kasih bintang 5 ya, semoga facebook semakin berkembang",5,Meta AI
bagus sangat suka dengan aplikasi ini terimakasih atas kinerja yg baik,5,Meta AI
lumayan bagus,1,Meta AI
Saya tertarik dengan pengembangan ide idenya,5,Meta AI
sangat bagus,5,Meta AI
"aplikasi sangat tidak rekom lagi👎, terlalu banyak aturan tidak penting❌, jualan sulit, vidio fulgar bebas⛔",5,Meta AI
saya suka facebook,5,Meta AI
sangat cocok menggunakan aplikasi ini,5,Meta AI
aplikasi ini bagus buat konten yaa sangat menarik,5,Meta AI
Sangat memuaskan,5,Meta AI
"gtau knp, susah gnti nama fb sm klo daftar akun tt melalui fb tu gbsa mulu 😇",3,Meta AI
mantap,5,Meta AI
sangat baik,5,Meta AI
"akun saya di nonaktifkan secara tiba"" saya sudah mengajukan banding tapi tidak bisa sama sekali",1,Meta AI
"tolong dong, ini abis update malah loadingnya lama banget, cuma mau liat komen aja butih berapa detik, nyari profil orang apa lagi jafi tambah lama, padahal aplikasi lain kaya instagram,YouTube normal normal aja, sinyal jg bagus bagus aja",3,Meta AI
mantap sekali.,5,Meta AI
🥺,5,Meta AI
kok saya belum update versi terbaru ya?masih versi lama,5,Meta AI
mantap..............???!!!,5,Meta AI
syang 🥰 gasss,5,Meta AI
Bagus dan mantapp..!!!,5,Meta AI
terbaik,5,Meta AI
Ilmu yg bermanfaat,5,Meta AI
Berpuitis itu seru,5,Meta AI
media pemersatu,5,Meta AI
bagus,5,Meta AI
makin hari makin Lola Facebook seluler😭,5,Meta AI
nohon bantuannya. halaman facebook saya kenapa hilang? tidak muncul profilnya di akun facebook utama saya. tapi kalau dipencarian masih ada trus postingan udh capek2 diketik. ilang dong.. padahal udh terposting. sedeng emang,2,Meta AI
memberi hiburan dan wawasan,5,Meta AI
aplikasi yang sangat keren dan bermanfaat,5,Meta AI
keren,5,Meta AI
facebook sunggu luar biasa dan sangat membantu dalam segalah hal,5,Meta AI
mntap,3,Meta AI
jozz,5,Meta AI
Mantapppp,5,Meta AI
seru bangen tapi ngelek,3,Meta AI
"akun saya log out, ngunduh lagi ga bisa, tolong pembaruan sistem apk nya🙏",3,Meta AI
kenapa setiap saya buka Facebook kadang keluar sendiri dari aplikasi Facebooknya,5,Meta AI
semoga fbpro sukses selalu dan bisa membantu ekonomi saya,5,Meta AI
mantappp,5,Meta AI
keren,5,Meta AI
"jelek banget,, tulisan postingan 1 jam yg lalu aja jadi begini 1 jam lalu tulisan balas jadi Bala s tulisan komentar komenta r bahkan nama orang² diberanda yg namanya pendek harus terpisah juga misa Siti jadi Sit i jadi jelek banget nyesel udah update",1,Meta AI
semoga dengan ada. ny FB fro ini bisa menambah penghasila,5,Meta AI
Bagus,5,Meta AI
sekarang bug sistem menjadi jadi,5,Meta AI
sangat bagus👍,5,Meta AI
bagusss,5,Meta AI
mantap,2,Meta AI
selamat hari raya natal,5,Meta AI
aplikasi baguss👍🏿,5,Meta AI
"Bagus sekali Bisa membantu untuk semua kalangan dimana saja ,dan bisa buat interaksi juga bisa banyak saudara jauh atau dekat.pokonya aplikasi Facebook sangat membantu",5,Meta AI
Sangat Bagus pokoknya,5,Meta AI
Bagus Keren Dengan Aplikasi ini saya bisa lebih dekat dengan keluarga,5,Meta AI
bagus',5,Meta AI
kurang komplit,4,Meta AI
mantap mazq😁😁😁👍👍,5,Meta AI
"kenapa sekarang gak bisa posting pake jadwal,pedahal jadwal itu penting banget buat creator untuk konsisten terhadap waktu.plis kembalikan penjadwalan",5,Meta AI
saya haya kasih bintang satu aja,1,Meta AI
tidak bisa mencet,1,Meta AI
sangat membantu. tapi kenapa banyak fitur fitur dasbor yang menghilang ya,4,Meta AI
bagus banget,5,Meta AI
bugs mulu,5,Meta AI
"Facebook itu seru karena bikin kita gampang nyambung sama teman, keluarga, atau komunitas yang kita minati. Bisa cek kabar teman, share foto, atau lihat berita terbaru. Tapi kadang juga bikin kecanduan scrolling, dan privasi kita nggak selalu aman. Jadi asiknya, pakai Facebook itu oke, asal pinter-pinter jaga waktu dan info pribadi.",4,Meta AI
sangat baik,5,Meta AI
aku suka pecbook karn dia itu bikin semua Heppy dan enak lagi buat pacaran atau nyari film gitu gituan semua Heppy aku suka sih,1,Meta AI
bagus,5,Meta AI
Me u r ur says bagus,4,Meta AI
Siiip,5,Meta AI
"banyak Bug, selesai update masih juga bug terutama pada reels/video",2,Meta AI
baik,5,Meta AI
"saya tidak pernah mencoba,jadi saya rting saja,gak senang main",5,Meta AI
sangat bagus untuk meng ekspresikan minat dan menyampaikan wawasan serta komunikasi sesama,4,Meta AI
Baik,4,Meta AI
fb ini GK memuaskan apa yg kita tampilkan yg nonton gak ada angkanya makin ke sini makin jelek💯👎👎👎👎👎👎👎👎👎👎👎👎👎👎,1,Meta AI
terbaik selalu,5,Meta AI
Gak bisa di donlout,5,Meta AI
"Bagus ya, ya",5,Meta AI
berak sekebon,3,Meta AI
Bagus,5,Meta AI
ok,4,Meta AI
pemula,5,Meta AI
okey,5,Meta AI
mjelang tahun baru FB semakin kereen smakin hebat. Featurnya smakin Aku tahu yg kau mau.... full melayani,5,Meta AI
Terima kasih,5,Meta AI
Sampai kapan harus menunggu monetisasi fb pro,5,Meta AI
cukup baik,5,Meta AI
media sosial terbaik,5,Meta AI
"Tolol banget ini Facebook, tiba-tiba loading seperti down Mulu berhari-hari.",1,Meta AI
iklan didrma cina,1,Meta AI
cukup baik,5,Meta AI
saya sudah update tapi fitur bintang nya hilang lagi,4,Meta AI
baik,4,Meta AI
ok,5,Meta AI
bagus,5,Meta AI
Alhamdulillah sih aplikasi nya suka banget,5,Meta AI
sangat puas pelayanan nya dan selalu upgrade untuk yang lebih baik,5,Meta AI
ok,5,Meta AI
keren,5,Meta AI
Sangat baik untuk media,5,Meta AI
Good,5,Meta AI
ok,5,Meta AI
ijinkan asal tidak melanggar udang udang agar semua bahagia bersama dan saya ucapkan terimakasih yang sebesar-besarnya amin,5,Meta AI
sangat cocok dgn bagus,5,Meta AI
"kenapa Facebook pro gak bisa bikin akun pembayaran monetisasi? nomor rekening sudah benar tetap gak bisa? seharian saya bikin tetap gak bisa, buang-buang waktu saja",1,Meta AI
sangat bagus sekali,5,Meta AI
mantul,5,Meta AI
terlalu banyak penipuan dan berita hoax dan sistem keamanan privasi mudah diretas,1,Meta AI
"akun bolak balik logout & login sendiri , nggasekali 2 kali tapi sering banget",1,Meta AI
"FITUR MONETISASI GAK JELAS GAK ADA TARGET PENCAPAIAN UNTUK MONETISASI, AKUN GAK JELAS TAYANGAN DIKIT PENGIKUT DIKIT MONET, AKUN YG BESAR MALAH GAK MONET ANEH ANEH, BUSUK ITU NAMANYA, KARENA FAKTOR KEBERUNTUNGAN YG DI OAKAI, JADI GAK MASUK AKAL APLIKAsI INI.",1,Meta AI
MET sore,5,Meta AI
ea lumayan bagus,5,Meta AI
good,5,Meta AI
Dikit-dikit kena PL,4,Meta AI
awas dan liar,5,Meta AI
sya suka dgn app.ini,5,Meta AI
"iklannya kebanyakan. video 2 menit iklannya 5 menit, iklannya kurangin jgn maruk lah",2,Meta AI
banyak bug kadang menu marketplace ilang,1,Meta AI
apk yang bangus,5,Meta AI
the best,5,Meta AI
baik,5,Meta AI
mantap,5,Meta AI
sangat baik untuk semua hal,5,Meta AI
sangat bagus,5,Meta AI
sangat bagus,5,Meta AI
good,5,Meta AI
makin gak jelas aja. login susah dan banyak notif telat. merugikan buat yg dagang online,2,Meta AI
baik,5,Meta AI
baik,5,Meta AI
lumayan ke hibur,4,Meta AI
parah facebok sekarang pas bikin lupa sandi padahal nomor HP nya udah pas dan kode nya udah masuk tapi selalu eror dan alhasil akun nya jadi gabisa masuk karena eror ini udah lama nih masih tetap² gabisa lupa sandi tu akun gw,1,Meta AI
terimakasih,5,Meta AI
Apa kabar Meta,4,Meta AI
sangat bagus & memuaskan,5,Meta AI
babi,5,Meta AI
"semenjak ada FB pro,saya sangat Punya hiburan,karna konten2 Anak FB Kocak2,Dan Media Sosial Yg Aku Punya Cuma Instagram dan Facebook, bikin fitur2 Menarik Lagi Min.",5,Meta AI
tolong lh min FB ni kenapa dh mau login gagal Mulu 🥲,2,Meta AI
mantull,5,Meta AI
kurangi iklan di video,5,Meta AI
aplikasi aneh. klo buka inbox selalu disuruh install messenger. hah trus guna facebook apa klo gitu ?,1,Meta AI
good,5,Meta AI
"kenapa fb saya tiba"" keblokir , dimintai vervikasi, malah diblokir sama meta",2,Meta AI
Facebook kita bagus gak ada keluhan apa-apa trimakasih 🙏,5,Meta AI
bagus,1,Meta AI
baik,5,Meta AI
mantap sekali ini Facebook biru gk ada obat nya sangat membantu banget buat iklan dll,5,Meta AI
banyak spam,1,Meta AI
bagus,5,Meta AI
guzel,1,Meta AI
baik,5,Meta AI
sangat puas,5,Meta AI
puas,5,Meta AI
bagus sekali,5,Meta AI
mantap,5,Meta AI
"semenjak gabung sama meta kok bnyak bug,,login akun susah",4,Meta AI
macet kenapa mlahan ga bisa FB nya,1,Meta AI
"Hayy kesempurnaan Facebook sangat berguna Dan terkesa"" bagi seluru Dunia termasuk saya sendiri.",5,Meta AI
"lapor bos besar di aplikasi anda banyak Karbit ketika ada cewek cantik atau manis banyak banget yang komentar ""my bini"" atau ""bukankah ini"" jujur mahluk seperti ini harus dikasih doksli yang besar😿",5,Meta AI
the best,5,Meta AI
👍👍👍👍,5,Meta AI
cantik,5,Meta AI
sangat baik,5,Meta AI
super canggih deh aplikasi Facebook ini dan serba selalu super ❤❤❤🥰🥰🥰😻😻😻💯💯💯👌👌👍👍👍,5,Meta AI
bagus,5,Meta AI
oke Facebook masih Bagus,5,Meta AI
"terimakasih sudah mengembalikan FB sya kembali, kedepan nya sya harap FB tidak langsung membennad akun melainkan pemberitahuan dahulu letak kesalahannya pengguna dulu",5,Meta AI
baik,5,Meta AI
makin kesini makin error bikin emosi,1,Meta AI
🙏❤️,5,Meta AI
mantap,5,Meta AI
bagus,5,Meta AI
Ok,5,Meta AI
sangat baik untuk informasi,5,Meta AI
terlalu banyak penipuan di marketplace nya,5,Meta AI
kenapa kok sekarang tidak bisa menggunakan postingan terjadwal??? ada gebrakan apalagi seh?,2,Meta AI
ok feb gratis,5,Meta AI
sangat keren,5,Meta AI
login susah,1,Meta AI
mantap,5,Meta AI
sangat membatu terhubung dengan dunia luar.,5,Meta AI
bagus😎,5,Meta AI
"MasyaAllah In Syaa Allah, bisa kembali ke Baitullah Aamiin",5,Meta AI
matap,5,Meta AI
sangat baik,5,Meta AI
bagus,3,Meta AI
bagus,5,Meta AI
FB very good for community and have a lot friends 🫰,5,Meta AI
wawan,5,Meta AI
aman nyaman ok,5,Meta AI
sangat baik dan membantu buat pedagang untuk promosikan dagangannya..,5,Meta AI
sangat puas,5,Meta AI
"semoga bermanfaat, dan memberi kita arahnya yg bagus, Aamiin",5,Meta AI
bagus,5,Meta AI
bagus,5,Meta AI
Sangatlah senang',5,Meta AI
sangat bagus,5,Meta AI
makasih,5,Meta AI
good,5,Meta AI
ok,3,Meta AI
"saya memiliki 15000 pengikut, awalnya sangat aktif.tapi sejak pembaruan rekening saya tidak mendapatkan pembayaran",1,Meta AI
nice,5,Meta AI
sempurna Bagus,5,Meta AI
sangat bagus 👍👍👍,5,Meta AI
sangat mantap,5,Meta AI
Banyak akun yang diikuti kaum pelangi,5,Meta AI
mantap,5,Meta AI
baik,4,Meta AI
"iklan judol, slot game full... tetap muncul meski sudah report dan Klik tidak tertarik",1,Meta AI
Mantap,5,Meta AI
sudah pas untuk profesional,5,Meta AI
"APLIKASI CACAT, BANYAK BUG!!!!",1,Meta AI
cukup baik ...,4,Meta AI
terbaik sepanjang masa🔥🔥🔥,5,Meta AI
profesional,5,Meta AI
mantap,5,Meta AI
goood,5,Meta AI
mantaf rame pisan,5,Meta AI
susah banget login nya emng makin eror nih apl,1,Meta AI
"sekarang Facebook isinya cuma iklan judol, gak pernah coba dan maen judol iklan nya judol semua di laporkan tidak ada perkembangan",1,Meta AI
tolong perbaiki pitur-piturnya,4,Meta AI
kualitas sangat baik,5,Meta AI
ok,5,Meta AI
bagus banget,5,Meta AI
Aku suka di FB dan aku sedang berjuang di FB saya ingin cepat MK di FB dan mendapatkan gajian di FB,5,Meta AI
👍👍,5,Meta AI
sangat menjadi informasi terkini,5,Meta AI
keren dah pokoknya,5,Meta AI
fb biru mantab,5,Meta AI
Sangat mem batu aplikasi nya,5,Meta AI
Ok,5,Meta AI
Mantap,5,Meta AI
I really like it 🥰😘😘,5,Meta AI
terbaik facebook,5,Meta AI
mantul sekarang main Facebook bisa dapet duit,5,Meta AI
mantap,5,Meta AI
"sangat membantu semua proses komunikasi saya, terimakasih!",5,Meta AI
terima kasih ada nya fb makin bnyk teman dan saudara.,5,Meta AI
nyaman dan terbaik,5,Meta AI
sangat bermanfaat bagi semua orang,5,Meta AI
sangat bagus. tingkatkan fitur2 kreatifnya ya min. buat inovasi yang menggebrak. mengalahkan ig dan tik tok. kembalikan kejayaan facebook.,5,Meta AI
membantu meningkatkan kepercayaan diri🤝,5,Meta AI
aplikasi yang sangat bagus dan sangat membantu banget,5,Meta AI
bagus sekali,5,Meta AI
bagusss,5,Meta AI
Kenapa versi baru menghilangkan fitur jadwal postingan?,1,Meta AI
sangat membingungkan...,1,Meta AI
mantapn,5,Meta AI
sengat puas,5,Meta AI
cocok dengan cuaca,5,Meta AI
sangat membantu,5,Meta AI
mohon bantuan ny saya tida bisa membuka lagi Facebook pro atw kite knapa jdi susah smpy di ulang ulang trus dan aneh ny knapa di FB sya manusia atow bukan kenapa ada pertanyaan seperti itu msa setan bisa bikin fesbook mohon diprbaiki🙏,5,Meta AI
Alhamdulillah aplikasinya bagus dan inovatif.. sukses selalu Facebook,5,Meta AI
"sangat bermanfaat bagi saya,karena banyak fitur membantu saya untuk selalu terhubung dengan banyak orang",5,Meta AI
Bagus sekali,5,Meta AI
Bagus,5,Meta AI
bagus...apk nya bisa untuk...hiburan,5,Meta AI
👍👍👍,5,Meta AI
sukses selalu..,5,Meta AI
apk ini sangat baik dan dapat di percaya,5,Meta AI
saya sangat suka dengan aplikasi ny😸tp tolong di perbaiki ya untuk men dm temen ny krna harus mndownload masenjer dulu baru bisa dm tolong ya 🙏🙏🙏,5,Meta AI
terimakasih atas pelayanannya yang selalu menjaga kualitas yang d rekomendasikan,5,Meta AI
Sangat membantu dlm hal Market dan Sosial 👍,5,Meta AI
adalah pokoknya,3,Meta AI
fitur bintang saya hilang,4,Meta AI
mantap,5,Meta AI
sangat membantu dalam bersosial media dan berinteraksi ke orang orang lain,5,Meta AI
sangat bagus,5,Meta AI
keren,5,Meta AI
good,4,Meta AI
okelah...,3,Meta AI
saya bisa mengirim bintang kepada kreator lain . namun saya tidak bisa menerima bintang dari teman teman saya akibat Tombol bintang nya tiba tiba hilang. tolong diproses ya boss ku.,5,Meta AI
tolong adakan lagi efek untuk live karena muka kita jelek,5,Meta AI
saya sangat menikmatinya,3,Meta AI
tolong penjadwalan postingan kasih lagi fiturnya masa setelah update malah ga bisa jadwalkan postingan 🙄,1,Meta AI
"FB sangat luar biasa, menjangkau seluruh dunia",5,Meta AI
keren,5,Meta AI
oke sekali,5,Meta AI
sangat bagus,4,Meta AI
mantap,5,Meta AI
sangat menyenangkan,5,Meta AI
biasa aja,5,Meta AI
bagus. tapi akhir akhir ini Facebook saya selalu bug sehingga tidak bisa like dan komentar. mohon bantuannya,5,Meta AI
pokok nya keren,5,Meta AI
good,5,Meta AI
sedikit lemot,5,Meta AI
sangat baik,5,Meta AI
good,4,Meta AI
baguss,5,Meta AI
sangat bagus,5,Meta AI
mantab,5,Meta AI
keren,4,Meta AI
"Kenapa Saya Tidak Bisa Share/Posting Reels Cerita Facebook Pro, Tolong Di Perbaiki 🙏🏻",1,Meta AI
mantap,5,Meta AI
tiba tiba fitur MK hilang padahal belum terbuka undangan MK nya,1,Meta AI
gk bisa di buka,1,Meta AI
Sangat bermanfaat,5,Meta AI
ok,5,Meta AI
mantap,5,Meta AI
sangat bagus👍,5,Meta AI
keren,5,Meta AI
okeh,5,Meta AI
bagus bangat,5,Meta AI
bagus,3,Meta AI
ok,5,Meta AI
nice,5,Meta AI
Oke,5,Meta AI
top,5,Meta AI
ok,5,Meta AI
bagus,5,Meta AI
selamat malam pihak Facebook minta tolong jangan sedikit sedikit update aplikasi Facebook nya terimakasih 🙏,1,Meta AI
cukup baik,5,Meta AI
"Terlalu banyak iklan... Terutama iklan JUDI ONLINE, saya bingung...ini sama saja Facebook mendukung Judi Online yg seharusnya akan dibasmi di Republik Indonesia ini",1,Meta AI
Facebook media sosial yang paling terlama saya pakai pada yang lain,5,Meta AI
"saya jual barang di market place, padahal itu barang saya dan foto produk saya sendiri. tapi facebook bilang melanggar. saya tidak tau dimana letak kesalahannya!!",1,Meta AI
"mau login ke akun tapi malah ada tulasan password salah, padahal password nya sudah benar",1,Meta AI
bagus,5,Meta AI
aplikasi sering eror. fb sekarang bug nya minta ampun😀,2,Meta AI
SAMPAH..!!! Iklannya/Sponsorshipnya ilegal judi online banyak banget! sudah di report muncul lagi iklan yang sama,1,Meta AI
oke bgus mantap,5,Meta AI
bagus,5,Meta AI
sangat menarik,5,Meta AI
Aku suka berinteraksi di Facebook,5,Meta AI
Ok,5,Meta AI
Mantapbe,5,Meta AI
Saya mengajukan banding ke Facebook tidak pernah direspon,1,Meta AI
good job FB,5,Meta AI
Cara merubah negara di Facebook di perjelas biar kita yang di rantauan bisa merubah dengan negara kita,3,Meta AI
oke,5,Meta AI
baik sekali,5,Meta AI
kenapa kadang2 suka eror ya,3,Meta AI
good,5,Meta AI
terus memperjuangkan masyarakat,5,Meta AI
Top... Sangat 👍,5,Meta AI
"keren , semua kenangan bisa di simpan di sini",5,Meta AI
mantap,5,Meta AI
mantap,5,Meta AI
membantu dan penuh informasi,5,Meta AI
saya benar benar menyukai aplikasinya🥰,5,Meta AI
Banyak Teman dan Kawan..,5,Meta AI
terbaik,5,Meta AI
Jelek ga bisa hapus situs judol yg masuk,1,Meta AI
sangat bagus,5,Meta AI
facebok baik,5,Meta AI
Sangat buruk,3,Meta AI
terbaik,5,Meta AI
sangat bagus sekali,5,Meta AI
jenapa ga bisa di buka,1,Meta AI
bisa dapat berbagai info melalui ini,5,Meta AI
mantap,3,Meta AI
mantap boy,5,Meta AI
bagus lah,3,Meta AI
jelek dan banyak gosip,1,Meta AI
baik.bantu sukses.berbagi demi rakyat,5,Meta AI
😭😭,5,Meta AI
mantap,5,Meta AI
ok,5,Meta AI
setiap login ke akun logout sendiri gitu aja aplikasi jelek,1,Meta AI
good,5,Meta AI
mohon bantuannya Facebook mengambil uang saya 😭padahal uang itu mau saya gunakan untuk membeli keperluan bulan ini namun tiba tiba ada notif pembayaran otomatis tolong batalkan pembelian tersebut dan kembalikan uang saya mohon bantuannya,2,Meta AI
sangat bermanfaat,5,Meta AI
"sangat Baek , 🙏😅. banyak info yang bagus",4,Meta AI
ngelawak mulu kau bg 😅😅😂,2,Meta AI
kok marketplace nya ga ada ya ini FB knapa dah,4,Meta AI
bagus,5,Meta AI
ok,5,Meta AI
sangat bagus,5,Meta AI
mantap,5,Meta AI
bagus,5,Meta AI
"fesbug sanhat menarik biar dikata ""kayak orang tua maen fb"" no problem!",5,Meta AI
kasih bintang 5,5,Meta AI
buat akun baru,5,Meta AI
tempat hiburan refresing mencari lelucon dan gelK tawa terima kasih facebokkkkkm,5,Meta AI
baik,5,Meta AI
Bagus,5,Meta AI
Bagus..Aplikasi Facebook itu user friendly,5,Meta AI
menyenangkan,5,Meta AI
kasih bintang 5 karna banyak membantu semua orang cuman kenapa untuk saya pribadi ada pemblokiran sementara ta bisa like dan ta bisa komentar padahal akun tidak ada planggaran,5,Meta AI
kerja,5,Meta AI
bagus,4,Meta AI
sangat bagus,5,Meta AI
dengan ada nya fb pro. banyak teman baik yg saya temukan.,5,Meta AI
bagus,5,Meta AI
"Saya sudah menggunakan FB lebih dari 15 tahun, sangat baik,membantu dan berarti 🙏",5,Meta AI
kurang suka tampilan fb sekarang,1,Meta AI
sangat bagus dan membantu,5,Meta AI
"kok akun fb saya di batasi , saya bertanya untuk apa di batasi?",2,Meta AI
ok,5,Meta AI
😘,5,Meta AI
aku suka Facebook banyak teman teman yang bisa aku ajak berkenalan seruuu deh pokok nya hehe buruan download Facebook bikin kamu jadi banyak teman...,5,Meta AI
"akun aku error, gak tau kenapa?",1,Meta AI
jossss,5,Meta AI
bagus,5,Meta AI
"Blok banyak spam sekarang berita perselingkuhan atau apalah, bersihin dong",1,Meta AI
