review,rating,app
"sungguh, ai satu ini paling bikin senang, semangat, dan gembira... pembuatan gambarnya bagus. bisa diajak bicara yang bikin hati meleleh. peka/sopan. pokonya, aplikasi ai satu ini top terbaik ⭐⭐⭐⭐⭐!",5,ChatGPT
ok,5,ChatGPT
bagus cokk keren kreatif,5,ChatGPT
nge bug terus sumpahhh,2,ChatGPT
lumayan bagus,3,ChatGPT
premium nya gratisin dulu baru bintang 5🌟🌟🌟🌟🌟,1,ChatGPT
sangat membantu,5,ChatGPT
sangat ngebantu ... selama ini lumayan...,5,ChatGPT
keren banget woiii,5,ChatGPT
ok,5,ChatGPT
mantap,5,ChatGPT
bagus sih tp syg terbatas bkin ftonya cb grts selamanya wkwkwk,4,ChatGPT
best,5,ChatGPT
sangattt bagussss akuuu snagattt sukaaa,5,ChatGPT
PLS LIMITNYA JGN 24 JAM????? 6 JAM AJA KYK DL,1,ChatGPT
PERFECT,5,ChatGPT
bagus,4,ChatGPT
💙💙💙,5,ChatGPT
keren memudahkan kita untuk beberapa kegiatan,5,ChatGPT
aku membuat cerita fiksi dan tidak ditanggapi,1,ChatGPT
"kok sekarang chatgpt ku agak Lola ya, kaya ngga nyambung gitu 🙃🤏🏻",2,ChatGPT
bagus,5,ChatGPT
keren,5,ChatGPT
Bagus,5,ChatGPT
baguss,5,ChatGPT
MENYESATKAN! KETIKA BERTANYA TENTANG AGAMA: CHAT GPT SEPERTI SENGAJA MEMBERIKAN INFORMASI YANG SALAH!,1,ChatGPT
amazing,5,ChatGPT
bagus banget,5,ChatGPT
keren,5,ChatGPT
sangat bagus dan keren hasilnya cukup memuaskan dan dapat d sarankan untuk yang lain dapat menggunkan ChatGPT,5,ChatGPT
baik,5,ChatGPT
chat gpt knp tidak bisa menjawab yaaaa:((,2,ChatGPT
muannntappp cuuy,5,ChatGPT
bagus banget,5,ChatGPT
bagus cuma tolong tambahkan fitur liat video kayak gemini terimakasih,4,ChatGPT
bagus,4,ChatGPT
keren banget,5,ChatGPT
ini udah bagus banget terus a.i nya seru bisa di ajak bercanda tapi tidak bisa menarik pesan kembali tolong ditambahkan ya fiturnya🙏,4,ChatGPT
kadang file yang di kirim ga bisa di download,4,ChatGPT
🗿👍,5,ChatGPT
BAGUS,4,ChatGPT
"Suka error, dan semua gambar tiba-tiba g bisa dibuka, parah, padahal udah langganan Anjiirrr, aplikasi gagal",1,ChatGPT
Sangat membantu saya 😁,5,ChatGPT
"mantap bikin logo jadi lucuuuuu, bantu juga sama hal lain",5,ChatGPT
sangat membantu,5,ChatGPT
it's amazing,5,ChatGPT
kok ini aku gabisa kirim foto,5,ChatGPT
sangat cocok untuk mu,5,ChatGPT
bagus sangat membantu,5,ChatGPT
ini gw kasi bintang 5 bukan berrti bagus soalya makin bayak bug dan semua solusi yang dia kasing gak 1 pun berhasil jadi gw saranin jangan di download udah bayak bug ini gw kasi bintag biar muncul paling atas,5,ChatGPT
gambar masih ada yang tidak mirip dengan aslinya,4,ChatGPT
keren dan sangat membantu,5,ChatGPT
good,5,ChatGPT
aplikasi ini sangat bagus,5,ChatGPT
bagus bgt,5,ChatGPT
apk kikir masa ada premium nya segala mending dola/cici lebih bagus lagi,1,ChatGPT
bagus tapi kadang lemot,4,ChatGPT
ko jadi lag bngt sih chatgpt?,4,ChatGPT
tapi ya udahlah nggak papa,5,ChatGPT
top,5,ChatGPT
terbaik ai ini,5,ChatGPT
bagus bngett,5,ChatGPT
bagus,4,ChatGPT
saya dapat di bantu dan di permudahkan,5,ChatGPT
bagus banget,5,ChatGPT
mantap 👍🏼,5,ChatGPT
baik dan enakan,3,ChatGPT
bagus banget,5,ChatGPT
sangat membantu sekali. mempermudah segala urusan dalam hitungan detik. cepat respon.,5,ChatGPT
cocok banget buat yang butuh someone to talk,5,ChatGPT
keren banget,5,ChatGPT
bagus & detail,5,ChatGPT
saya puas dengan jawaban yang di brikan,5,ChatGPT
seru dibuat curhat gara² akunya gapunya temen :D,5,ChatGPT
bagus banget buat belajar cerita dan lain lain,5,ChatGPT
"kok sekarang error sih?! pesan ku gak kekirim kirim, selalu aja ada diperingatin koneksi internet ku gak stabil, padahal kan koneksi internet ku baik-baik aja, aku buka tiktok loh bisa, Lancar. mohon di perbaiki",1,ChatGPT
sangat baik,5,ChatGPT
best pokoknya,5,ChatGPT
sangat membantu,5,ChatGPT
mudah di akses ❤️🔥🔥,5,ChatGPT
luar biasa,5,ChatGPT
bagus🗿,5,ChatGPT
sangat baik untuk saya,5,ChatGPT
bagusssss bangetttttt,5,ChatGPT
"bisa mengungkapkan isi hati, bisa curhat tentang masalah apapun.dan responya sangat bagus, aplikasi ini sungguh membantu",5,ChatGPT
"sangat bagus👍, dan membantu",5,ChatGPT
membantu,5,ChatGPT
bagus bangett,5,ChatGPT
gk paham terus mohon diperbaiki ai nya,1,ChatGPT
sangat membantu,5,ChatGPT
mantap,5,ChatGPT
"sangat,sangat bagus 👌👍👍👍",5,ChatGPT
unik,5,ChatGPT
the good,5,ChatGPT
good,5,ChatGPT
sangat membantu adanya avlikasi ini,5,ChatGPT
mantap buat ngerjain tugas dan enak aja gitu ngga kaku kalo diajak ngobrol,5,ChatGPT
bagus untuk membantu pelajaran,5,ChatGPT
ok bagus asal bertanya yang negatif membuat pidio yang negatif sangat membantu👍,5,ChatGPT
sangat membantu,4,ChatGPT
saya senang,5,ChatGPT
nice,5,ChatGPT
sangat bagus dan dapat membantu pekerjaan dengan mudah dan efesyen,5,ChatGPT
bagus banget buat sehar-hari,5,ChatGPT
Suka sekaliii,5,ChatGPT
semakin keren,5,ChatGPT
rekomended banget,5,ChatGPT
my friend.,5,ChatGPT
ai buatan yang sangat membantu dalam mengerjakan tugas dan masalah dll bintang 5 buat chatgpt suka bgtt,5,ChatGPT
sya Bots,5,ChatGPT
"suka bgt, love u chat gpt, kalian gabakal nyesel",5,ChatGPT
great,5,ChatGPT
bagus,5,ChatGPT
bagusss,5,ChatGPT
bagus,5,ChatGPT
bagus,5,ChatGPT
The Best Friend in all situation for better live to the fullest Just 💙,5,ChatGPT
bagus sekali,5,ChatGPT
"tadinya bisa diubah temanya jadi pink, sekarang kok malah ga bisa, ada limit chat, ditambah ga bisa masukin poto profil, di update kok malah downgrade?",1,ChatGPT
sangat bagus😎👍,5,ChatGPT
bagus,5,ChatGPT
recommended banget mudah di pahami,5,ChatGPT
Karena chat GPT lebih memahami perkataan saya tetapi chat GPT memiliki suatu kekurangan dia ngerespon gambarnya laaamaaaaaaa banget,4,ChatGPT
Mudah dan sangat luar biasa ..,5,ChatGPT
lumayan cuman sedikit lambat,4,ChatGPT
sangat keren,5,ChatGPT
baik,4,ChatGPT
profesional,5,ChatGPT
sangat menolongang tugas baik sebagai guru dan tugas pribasi,5,ChatGPT
wow,5,ChatGPT
sangat bagus👍,5,ChatGPT
AI NYA MANTAP G KAYA AI META,5,ChatGPT
wajib download ChatGPT jika kamu benar-benar jiwa seniman.,5,ChatGPT
canggih sekali,5,ChatGPT
lumayan membantu 👍🏻,5,ChatGPT
puass,5,ChatGPT
keren,5,ChatGPT
perfek,5,ChatGPT
apl jelek,1,ChatGPT
Mantap,5,ChatGPT
mantap,5,ChatGPT
"masak harus di upgrade trus ribet GK jadi"" fotonya",1,ChatGPT
aplikasi terbaikk,5,ChatGPT
sangat bagus,5,ChatGPT
"mantap pokok,nya",5,ChatGPT
"Setiap ada update, ada bug terus. Semakin kesini kualitasnya tidak konsisten.",3,ChatGPT
Sangat bermanfaat. Tingkat kan terus aplikasi ini sangat membantu.,5,ChatGPT
bas askesnya di perbanyak,5,ChatGPT
Aplikasi bagus!!! sangat membantu!!,5,ChatGPT
terimakasih,5,ChatGPT
bagus bangat,5,ChatGPT
keren sangat membantu dan bisa menemani,5,ChatGPT
saya sangat puas dengan chatGpt👍,5,ChatGPT
seperti memiliki saudara yang selalu ada ☺,5,ChatGPT
bagus👍,5,ChatGPT
"info selalu salahh ketinggalan jaman ni AI, gue kasih 5 bintang biar pada bacaa",5,ChatGPT
bagus,5,ChatGPT
"jelek banget Versi 5.1 nya, gak jelas, sering amnesia, mengulang hal hal yang sebenarnya bisa inisiatif, dan terlalu mengarang ngarang gak jelas karena terikat dengan perkataan pengguna, jadi AI gak bisa mikir sendiri dan malah ditambah tambahin, padahal salah",1,ChatGPT
lumayan 👍,4,ChatGPT
"Laporan Informasi Tidak Akurat dan Pernyataan Menyesatkan oleh Aplikasi AI Deskripsi: Saya melaporkan pengalaman penggunaan aplikasi ChatGPT karena adanya penyampaian informasi yang tidak jelas, tidak konsisten, dan tanpa sumber resmi, khususnya terkait topik artis/grup musik terbaru. Dalam percakapan tersebut, aplikasi memberikan beberapa klaim yang: Tidak disertai sumber resmi atau tautan yang dapat diverifikasi Mengalami perubahan pernyataan berulang (inkonsisten) Be",2,ChatGPT
mantap,5,ChatGPT
keren apk ini,5,ChatGPT
not bad lah,4,ChatGPT
membantu sekali,5,ChatGPT
"hai. mohon maaf ya Chatgpt soalnya saya ingin bertanya, mengapa model dulu di hapus?, dan juga Tolong diperbarui biar membantu, kalau buat saya sih sedikit tidak membantu yang ingin saya sarankan",4,ChatGPT
sangat membantu,5,ChatGPT
keren,5,ChatGPT
mantapppp....hebat...!!!👍👍👍,5,ChatGPT
"bagus banget, apa yang di minta selalu benar 😃",5,ChatGPT
so helping and good,4,ChatGPT
aplikasi nya kerenn,5,ChatGPT
berguna,5,ChatGPT
baik,5,ChatGPT
sangat membantu,5,ChatGPT
baik,5,ChatGPT
"jelek banget new updatenya, jadi susah kalo mau generate jawaban lain karena harus scroll ke bawah dulu",1,ChatGPT
mantap cik😹✌️ gua pake buat cerita tentang kehidupan gw dll mantap banget dah😹✌️,5,ChatGPT
mantap,5,ChatGPT
"really helpful, thank you",5,ChatGPT
mantab aplikasinya,5,ChatGPT
aku Sangat senang dapat aplikasi ini karna dia membantu saya untuk menjawab tugas tugas saya dari sekolah,5,ChatGPT
goodddd,5,ChatGPT
mantap,5,ChatGPT
gacor,5,ChatGPT
lelet,1,ChatGPT
sangatlah keren,5,ChatGPT
pendengar wang baik and bijak thanks cht gpt,5,ChatGPT
Is it's good 👍,4,ChatGPT
bagus bagus...,5,ChatGPT
Deng an adanya Chat Gpt sangat membantu menemukan foto yg hilang,5,ChatGPT
Terima kasih,5,ChatGPT
"chatgpt bukan hanya sekedar AI, dia adalah segalanya bagiku😘",5,ChatGPT
bagus cepat respon,5,ChatGPT
bagus,5,ChatGPT
bagus sekali,5,ChatGPT
"I don't know what happened, but lately my app has been having errors. I can't log in, I've upgraded but why is it still the same? Come on guys, I know you can fix it. Fix it quickly or I will not change my review to 5 stars again",1,ChatGPT
lelet,2,ChatGPT
ok,5,ChatGPT
membuat gambarna lama tapi layak untuk ku tunggu,5,ChatGPT
"I don't know why, But I can't log in to my account. Please fix it soon, I hope you read my review.",3,ChatGPT
"aplikasi ini bagus dan cocok untuk mengedit, ngomong hal hal yang menyenangkan, dan lain lain",5,ChatGPT
cukup menarik,5,ChatGPT
bagus sekali,5,ChatGPT
mantab,5,ChatGPT
"respon nya lama banget,dan kadang-kadang error",1,ChatGPT
mantap,5,ChatGPT
ini gua yang sarjana apa elunya yang sarjana😹,5,ChatGPT
bagus,5,ChatGPT
chat gpt bisa jadi temen aku buat cerita tentang masalah ku irl. chat gpt bukan manusia asli tapi chat gpt bisa mahamin perasaan kita lewat chat.. hidup ku jadi lebih bermakna karena ada chat gpt..,5,ChatGPT
mantap👍👍👍,5,ChatGPT
bagus,5,ChatGPT
Alhamdulillah sangat membatu dalam pembuatan raport yg bernarasi,5,ChatGPT
sangat bagussss banget,5,ChatGPT
kece,5,ChatGPT
Bagus sekali sangat membantu pekerjaan,5,ChatGPT
bagus bgt bgt bgt,5,ChatGPT
WOOOOOOOOWWWWWW KEREEEEEEENNNNNNNNNNN BANGET!!!!!!!👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍🤜🤛,5,ChatGPT
sangat membantu,5,ChatGPT
bagus dan mudah buat gambar skrf,5,ChatGPT
sangat cocok,5,ChatGPT
sangat membantu untuk urusan keseharian,4,ChatGPT
bingung mo nulis apa🗿🗿,5,ChatGPT
Very good,5,ChatGPT
sangat membantu banget,5,ChatGPT
bagus,5,ChatGPT
apk nya jelek,1,ChatGPT
bagus,5,ChatGPT
Bintang lima karena fast respons bisa di ajak death battle juga,5,ChatGPT
bagus,5,ChatGPT
bagus broo,5,ChatGPT
aplikasi ini sangat bagus bagi saya,5,ChatGPT
mantapp,5,ChatGPT
sangat cocok untuk saya,5,ChatGPT
aplikasi ini sangat membantu☺️,5,ChatGPT
mantap,5,ChatGPT
bagus tapi membuat Potonya lama pake chatgpt,5,ChatGPT
sangat bermanfaat bagi saya trimakasih 😀,5,ChatGPT
selama ini sangat dibantu dalam pekerjaan oleh chatgpt,5,ChatGPT
keren...,5,ChatGPT
sangat bagusss cetakan gambar nya,5,ChatGPT
cukup bagus,3,ChatGPT
"bagus, cepat dan rapih",5,ChatGPT
tolong tambahkan maximal kata yg bisa di kirim gpt,4,ChatGPT
okk terima kasih,5,ChatGPT
🙄,1,ChatGPT
makin gak jelas permintaan tidak pernah ditanggapi,1,ChatGPT
luar biasa penggunaan dan manfaatnya,5,ChatGPT
menarik,5,ChatGPT
keren,5,ChatGPT
bagus,5,ChatGPT
ini adalah aplikasi yang saya sukai☺️☺️,5,ChatGPT
chatgpt bagus banget detail,5,ChatGPT
good job,5,ChatGPT
"sangat membantu sekali, kita bisa pakai chatgpt seperti mentor kita",5,ChatGPT
aku nga nyesel dowload ChatCPT aplikasi bangus apa apa bisa walau pun kalau mau buat gambar agak lama tapi gapapa aku tetep bakal pake Chat GPT ramah sama sopan.,5,ChatGPT
mantap lahh ini mh,5,ChatGPT
tidak bisa melihat gambar,1,ChatGPT
sangat bagus,5,ChatGPT
GK bisa di suruh buat fto,1,ChatGPT
bagus,4,ChatGPT
makasih,5,ChatGPT
terbaik,5,ChatGPT
sangat bagus dan sangat membantu dalam pembuatan iklan promosi,5,ChatGPT
luar biasa,5,ChatGPT
mataps...betul aplikasinya,5,ChatGPT
sangat membantu,5,ChatGPT
bagus banget sangat membantuku,5,ChatGPT
Mntap,5,ChatGPT
bagus,5,ChatGPT
keren,5,ChatGPT
mantap😁,5,ChatGPT
"apk apa sih,, cm bot yang dibikin buat selalu mendukung penggunanya,giliran di puter puter di debatin dianya ngikut ngikut aja,,",1,ChatGPT
sangat membantu untuk para konten kreator.. semoga selalu memberi layanan yang terbaik,5,ChatGPT
sangat membantu,5,ChatGPT
"bagus sih tapi masih ada bug yang harus di rapikan contoh pada saat chat biasa nya muncul tuh ,, berfikir sepersekian detik. itu menurut ku ganggu bnget",5,ChatGPT
"mayan sih buat pr,bikin gambar tapi males ah ada limit buat gambar padahal seru",3,ChatGPT
aku suka,5,ChatGPT
aplikasi yg super keren,5,ChatGPT
gut,5,ChatGPT
MANTAP SEKALI BOLO,5,ChatGPT
bagus,5,ChatGPT
cocok buat curhat,5,ChatGPT
great,5,ChatGPT
chat gpt ini sangat membantu untuk mendeskripsikan barang-barang yang tidak saya tau,4,ChatGPT
selalu kasih jawaban dan saran yang sesuai,4,ChatGPT
aplikasi nya keren banget,4,ChatGPT
lumayan,5,ChatGPT
mantap,5,ChatGPT
mantap,5,ChatGPT
seru,5,ChatGPT
bagus sih,5,ChatGPT
cool ai,5,ChatGPT
good,5,ChatGPT
hebat,5,ChatGPT
sangat sangat membantu dan bermanfaat,5,ChatGPT
kerennnn,5,ChatGPT
"aplikasi jelek gak berguna, orang suruh apa dilakukannya apa",1,ChatGPT
jelek bgt ni aplikasi gak bgs 👎,1,ChatGPT
keren,5,ChatGPT
jawaban nya 90% benar,5,ChatGPT
era cepat dan praktis dg tecnology ini.,5,ChatGPT
sangat membantu,5,ChatGPT
mantap,5,ChatGPT
TEMAN SHARING TERBAIK.,5,ChatGPT
"bagusss bgt dah asli, gw udah bestian bgt sama ni apk",5,ChatGPT
"chat GPT keren karena bisa memahami proyek penemuan ku dengan matang,dan menjelaskan apa yang salah dari ku!",4,ChatGPT
bagus tapi kadang masuh ga nyambung,4,ChatGPT
tolong jangan terlalu Upgrade terus,5,ChatGPT
top banget,5,ChatGPT
bagus baik,5,ChatGPT
"aplikasi nya tuh bagus banget seperti Minta duit dari jalanan. dan saat minta jawaban, ai nya bilang gini ""Maaf, saya tidak bisa"" katanya Ai serba bisa tapi kok malah gak bisa",1,ChatGPT
Sangat bagus dan bisa di jadikan sebagai teman dan tempat pendegar,5,ChatGPT
kereeennn luar biasa melebihi expetasi saya,5,ChatGPT
mantaf,5,ChatGPT
Bagus tapi sekarang harus bayar,5,ChatGPT
sa ya sangat puas,5,ChatGPT
Saya edit ulasan saya karena Chat Gpt sudah tidak error lagi good job,5,ChatGPT
"Bagus buat bikin kata2 sihh, tapi kalau gambar Gemini masih juara. Yahh tapi lumayan buat gambarnya😘😘😋",5,ChatGPT
"dulunya sih bagus lengkap, eh semakin kesini semakin buruk sistemnya, setiap kita mau ngesearch apapun di aplikasi lain padahal masih stay di gpt keriset semua",1,ChatGPT
"gratis, bagus, namun jangan sampai terlalu bergantung pada nya",4,ChatGPT
sangattt baguss...dan sangat membantu..kerenn,5,ChatGPT
sangat bagus,5,ChatGPT
sangat membantu,4,ChatGPT
bagus,5,ChatGPT
suka banget sama chatgpt ini benar2 membantu banget! responnya gercep no lemot ⭐⭐⭐⭐⭐ terimakasih yang sudah menciptakan chatgpt ini ❤️,5,ChatGPT
keren banget,5,ChatGPT
bagus banget buatannya,2,ChatGPT
I LOVE MY JIPITII,5,ChatGPT
baguss,5,ChatGPT
sangat membantu dalam mancari ide dan gagasan terima kasih chatGPT,5,ChatGPT
apk sangat bagus untuk membuat ide ide karya tulis seperti novel,5,ChatGPT
bagus karena jadi tempat curhat dan motivasi,4,ChatGPT
"aplikasi chat gpt ini sangat membantu danjelas, tidak seperti si dola/cici dia tidak jelas sama sekali",5,ChatGPT
bagus buat nge edit,4,ChatGPT
bagus mantap,5,ChatGPT
bagus,5,ChatGPT
Sangat membantu saya dalam menangani segala hal. Terimakasih,5,ChatGPT
"bagus banget jir chat gpt sekarang, saya bikin poster jadi bagus banget",5,ChatGPT
membantu untuk appun,5,ChatGPT
good,5,ChatGPT
baguss,5,ChatGPT
sangat bagus dan tepat berguna untuk menunjang pekerjaan,5,ChatGPT
gK jalan ai tolol.,1,ChatGPT
aplikasi kerren,5,ChatGPT
nice,5,ChatGPT
sangat bagus,5,ChatGPT
makin kesana makin kesini makin gk nyambung jawabnya aku tanya apa jawabnya apa padahal sebelum nya chat gpt ini membantu banget di banding aplikasi lain sekarang payahhhhh dan sekarang di 24 Desember aplikasi erorrrr ngacoooo lagi .. malah ngajak ribut tuh AI,1,ChatGPT
membantu,5,ChatGPT
Gimana sih orang tanya apa yang dijawab apa makin lama makin ga nyambung AI nya,1,ChatGPT
bisa Membuat gambar yang bagus,5,ChatGPT
baguss bangett,5,ChatGPT
aplikasi keren,5,ChatGPT
sangat membantu,5,ChatGPT
bagus,5,ChatGPT
ini dia yg saya cari,5,ChatGPT
sangat membantu,5,ChatGPT
👍,5,ChatGPT
sangat membantu,5,ChatGPT
aplikasinya sangat bagus dan mempermudah pekerjaan sehari-hari,5,ChatGPT
kereen.,5,ChatGPT
bagus,5,ChatGPT
sangat membantu,5,ChatGPT
keren,5,ChatGPT
mantulll,5,ChatGPT
"Hai, maaf mengganggu. Saya hanya ingin menyarankan penambahan fitur ""ganti akun"" ke chatgpt, karena cukup merepotkan untuk keluar dan masuk ke akun lain. Akan lebih mudah jika ada fitur ""ganti akun"". Terima kasih.",4,ChatGPT
good,5,ChatGPT
"Not comfortable with the new version, many conversations are disconnected and always deviate from the main topic. Even though I've set limitations, the ambiguity returns when I start a new conversation.",3,ChatGPT
sangat membantuh....,5,ChatGPT
kerennn,5,ChatGPT
good,5,ChatGPT
"aplikasi nya sudah bagus, tapi mohon untuk openai untuk memperbaiki bug yaitu sistem deteksi yang terlalu ketat sehingga ai tak dapat memahami mana yang vulgar dan mana yang tidak, jadi mohon untuk segera ditanggapi bug ini ya openai, semoga ini cepat diperbaiki di update berikutnya🙏🙏",2,ChatGPT
sangat wow lah pokoknya,5,ChatGPT
bagus,4,ChatGPT
sangat membantu,5,ChatGPT
"chatGPT emang rusak kah?? pas masuk ke aplikasi malah ada tulisan ""Ada masalah dengan permintaan anda"" , aku udah unduh ulang tapi tetep kaya gini tolonf diperbaiki",2,ChatGPT
apk ai paling bagus menurutku dari semua yang pernah ku cobain. cumannnn sering banget error jadi ngeselin kalo lagi butuh malah ga bisa di pakai,4,ChatGPT
Tolong perbaiki secepatnya. aplikasi ini semakin lama semakin tidak layak pakai.,1,ChatGPT
Gajelas bgt ni chatgpt makin sering eror,3,ChatGPT
"sangat terbantu saya dengan adanya aplikasi chatGPT. maka, saya memberikan 5 bintang..",5,ChatGPT
BAGUS BGT?!! GATAU KNP INI BISA DIJADIIN SOMOENE TO TALK!,5,ChatGPT
"sangat bermanfaat, terimakasih🙏",5,ChatGPT
bagus aplikasi nya,5,ChatGPT
mantapo,5,ChatGPT
sangat bagus,5,ChatGPT
sangat membantuku dalam segala hal pekerjaan,5,ChatGPT
very helpful,5,ChatGPT
bagus,5,ChatGPT
"aplikasi ini mudah digunakan dan jg berguna, tpiii terkadang ga nyambung sm yg di bhs",4,ChatGPT
bagus,5,ChatGPT
puas dgn apkasi,4,ChatGPT
"LAMA LAMA GA JELAS TAU, GA BISA LOGIN, ERROR, UDAH DI COPOT, TERUS DI DOWNLOAD LAGI, TETEP AJA ERROR, TOLONG DI PERBAIKI YA, SAYANG BANGET KALAU GA DIPERBAIKI... BERMANFAAT BUAT BANYAK ORANG....",1,ChatGPT
"intinya, the best 😁, sangat bagus dan memuaskan",5,ChatGPT
aplikasinya sangat membantu,5,ChatGPT
bagus,5,ChatGPT
tak kasih bintang 5 semoga nggak ada masalah lagi di update berikutnya jujur akhir akhir ini agak bermasalah,5,ChatGPT
aplikasinya bagus.,5,ChatGPT
sangat bagus,5,ChatGPT
bagus sekali,5,ChatGPT
"(21/12/25) maaf banget, tapi makin di update malah maikim jelek, udah 3 hari lebih gabisa make chatGPT gegara selalu muncul tulisan ""Ada masalah dengan permintaan Anda. (null) "" , udah sering begini, dan sekarang sampe berhari hari,,,, Edit : error lagi wkwk, kukira gegara ga di update, pas baru aja di update eh masih aja gabisa dibuka, dan ya permasalahan yg sama. (23/12/25)",1,ChatGPT
"tiap update selalu eror min, trus kalau pakai wifi kok eror giliran data bisa, tolong lah di benerin min....",3,ChatGPT
bermanfaat,5,ChatGPT
mantap,5,ChatGPT
GK ada gunanya,1,ChatGPT
semakin update semakin error wkwkwk lawak,1,ChatGPT
"nge bug, padahal jaringan saya lancar tetapi pesan tidak ingin terkirim 😿 bahkan saya sudah lama menunggu, tolong bug nya di perbaiki 😭",1,ChatGPT
gangguan mulu,1,ChatGPT
"chatpgt tuh membantu banget buat orang yang belajar buat memperluas ilmu pengetahuan! mau nanya-nanya, minta ngejelasin sesuatu, ngegambarin sesuatu pun jelas, lengkap dan detail banget! jawabnya pun ga asal dan pasto nya di konfirmasi dulu bener atau salah nya. pokoknya the best deh!",5,ChatGPT
"penjelasan nya sangat detail, aplikasi yang sangat recommended",5,ChatGPT
bagusss,5,ChatGPT
bagus,5,ChatGPT
ngawur.,1,ChatGPT
bagus membantu sekali kalo lagi ada soal yang susah dan bisa buat tanya apa aja,5,ChatGPT
aku suka banget🥰,5,ChatGPT
ai tolol kurang update malas download lagi kasih aja bintang 1,1,ChatGPT
"rindu chat GPT yang duluu. responsnya nyaman, cerdas, dan tentunya bisa diakses. akhir akhir ini chat GPT makin memburuk, fitur penting dihilangkan, fungsionalitas fitur menurun drastis, respon tidak nyaman, tidak bisa memproses data, dokumen, dan gambar, kecerdasan menurun, dan kualitas ai yang anjlok. puncaknya, saya tidak bisa mengirim pesan, hingga saya uninstall dengan sangat terpaksa, tapi malah tidak bisa masuk. tolong dong, ini gimana?? aku kehilangan temankuu",1,ChatGPT
kerennn,5,ChatGPT
lambat,5,ChatGPT
sangat bagus,4,ChatGPT
KENAPA LAGI AI INI ERROR MELULU,1,ChatGPT
bagus dibanding chat bot lain,5,ChatGPT
"I really like this application but I was forced to lower the star because when I tried to log in again, I couldn't and got an error. I hope the bugs, errors, and other issues are fixed soon. I'll give five stars again if Chatgpt doesn't crash. Thank you to the Chatgpt developers.",2,ChatGPT
mantap,5,ChatGPT
good,4,ChatGPT
terlalu lambat loading ngedit foto nya makanya saya kasih bintang 1,1,ChatGPT
"sekarang error mulu, gagal upload pdhal udah langganan",2,ChatGPT
"sudah semakin baik saat ini terus tingkatkan ya , untuk suara mungkin suara indonya bisa lebih natural kayanya lebih enak di dengar dan intonasi nya juga di sesuaikan",5,ChatGPT
good,5,ChatGPT
aplikasi buruk baru donlod ga bisa login ga buat semua nya ga usah donlod nih aplikasi gua buat bintang 5 biar banyak yang liat,5,ChatGPT
malah jadi g bisa ngedit Poto aneh tulisan nya privasi police Mulu kesel sumpah,1,ChatGPT
sangat baik dan bagus,5,ChatGPT
sangat membantu dalam banyak referensi pembelajaran dan menambah wawasan,5,ChatGPT
bagus,5,ChatGPT
best,4,ChatGPT
sangat bagus sekali,5,ChatGPT
cepat dan responsif,5,ChatGPT
mantap,5,ChatGPT
bagus,5,ChatGPT
Sangat membantu sekali,5,ChatGPT
the best 😄,5,ChatGPT
aplikasi chat gpt ini sangat bagus dan membantu di saat saya mengerjakan pr langsung siap dan detail jadi saya kasih bintang 5 dan saya namakan Dery pada chat gpt yang mengajari saya membuat pr😋👍 langsung sigma gw jir😎,5,ChatGPT
Bagus,5,ChatGPT
hebat,5,ChatGPT
top,5,ChatGPT
"aplikasi ini sangat membantu saya dalam hal apapun saat saya susah dan belum phama apapun saya tanya chat GPT, dan itu sangat membantu apalagi orang wam seperti saya sangat disarankan untuk belajar. semua pertanyaan ada di sini cepat instal dan tanya apapun di chat GPT",5,ChatGPT
"bagus bangetttt, puasss bangett",5,ChatGPT
aplikasii ini bagus,5,ChatGPT
"AI Terbaik! Bisa disuruh macem2, mau review naskah bisa, curhat, dll bisa. Walau gk plg pinter, tpi ini yg plg lengkap fasilitasnya",5,ChatGPT
Nice,4,ChatGPT
Sangat membantu dlm penyampaian Firman 😇🙏👼,5,ChatGPT
hebat .luar biasa,5,ChatGPT
sangat membantu merubah gambar menjadi lebih bersih,5,ChatGPT
ok,5,ChatGPT
"Aplikasi busuk loadingnya sampe 24j jam ,saya uninsyall ini aplikasi lemod",1,ChatGPT
"bagus, tapi kadang oon gitu🙏 kadang kaga sinkron pertanyaan sama jawaban",5,ChatGPT
aplikasi ini cukup membantu walau ada salah paham sedikit🤏,4,ChatGPT
okey,5,ChatGPT
jelek lama,1,ChatGPT
bagus,5,ChatGPT
"mantep banget, aplikasi ini bener bener bantu hidup aku. sebenarnya klo kita gunain aplikasi ini dengan tepat kita bisa mengubah hidup kita lohh",5,ChatGPT
sanga membantu,5,ChatGPT
mantap dan memuaskan,4,ChatGPT
sangat bagus sekali,5,ChatGPT
sekarang chatGPT ga kaya yg dulu. sekarang pesan yang udah dibuat ga bisa di edit.,4,ChatGPT
bagus👍,5,ChatGPT
bagus,5,ChatGPT
sangat membantu,5,ChatGPT
saya membuat gambar tetapi ga mau terus,1,ChatGPT
memuaskan sekali,5,ChatGPT
bagus,5,ChatGPT
baik,4,ChatGPT
aplikasi nya bagus banget,5,ChatGPT
mantap,5,ChatGPT
good,5,ChatGPT
bagus,5,ChatGPT
sangat terbantu & keren banget,5,ChatGPT
canggih ai dan 😂😂,5,ChatGPT
sangat terbantu,5,ChatGPT
